time_minutes,eda_microsiemens
0.0,0.225795
0.004168982768204558,0.228358
0.008337965536409116,0.225795
0.012506948304613675,0.227076
0.016675931072818232,0.228358
0.02084491384102279,0.225795
0.02501389660922735,0.228358
0.029182879377431907,0.225795
0.033351862145636464,0.224513
0.03752084491384102,0.228358
0.04168982768204558,0.227076
0.045858810450250136,0.223232
0.0500277932184547,0.227076
0.05419677598665926,0.227076
0.058365758754863814,0.223232
0.06253474152306837,0.225795
0.06670372429127293,0.221951
0.07087270705947749,0.223232
0.07504168982768204,0.223232
0.0792106725958866,0.225795
0.08337965536409116,0.221951
0.08754863813229571,0.224513
0.09171762090050027,0.220669
0.09588660366870483,0.220669
0.1000555864369094,0.224513
0.10422456920511396,0.220669
0.10839355197331851,0.223232
0.11256253474152307,0.219388
0.11673151750972763,0.219388
0.12090050027793219,0.221951
0.12506948304613674,0.221951
0.12923846581434129,0.219388
0.13340744858254586,0.221951
0.13757643135075043,0.221951
0.14174541411895497,0.220669
0.14591439688715954,0.219388
0.15008337965536409,0.220669
0.15425236242356866,0.219388
0.1584213451917732,0.220669
0.16259032795997777,0.219388
0.16675931072818231,0.219388
0.17092829349638688,0.218106
0.17509727626459143,0.219388
0.179266259032796,0.220669
0.18343524180100054,0.219388
0.1876042245692051,0.216825
0.19177320733740966,0.216825
0.19594219010561423,0.218106
0.2001111728738188,0.215544
0.20428015564202334,0.216825
0.2084491384102279,0.216825
0.21261812117843246,0.215544
0.21678710394663703,0.219388
0.22095608671484157,0.214262
0.22512506948304614,0.214262
0.22929405225125069,0.218106
0.23346303501945526,0.214262
0.2376320177876598,0.215544
0.24180100055586437,0.215544
0.2459699833240689,0.214262
0.2501389660922735,0.212981
0.25430794886047803,0.214262
0.25847693162868257,0.214262
0.26264591439688717,0.214262
0.2668148971650917,0.215544
0.27098387993329626,0.212981
0.27515286270150086,0.214262
0.2793218454697054,0.212981
0.28349082823790994,0.212981
0.2876598110061145,0.211699
0.2918287937743191,0.211699
0.2959977765425236,0.210418
0.30016675931072817,0.210418
0.3043357420789327,0.210418
0.3085047248471373,0.211699
0.31267370761534186,0.211699
0.3168426903835464,0.210418
0.32101167315175094,0.211699
0.32518065591995554,0.211699
0.3293496386881601,0.209136
0.33351862145636463,0.210418
0.3376876042245692,0.210418
0.34185658699277377,0.210418
0.3460255697609783,0.209136
0.35019455252918286,0.209136
0.35436353529738746,0.207855
0.358532518065592,0.207855
0.36270150083379654,0.209136
0.3668704836020011,0.206574
0.3710394663702057,0.206574
0.3752084491384102,0.206574
0.37937743190661477,0.207855
0.3835464146748193,0.206574
0.3877153974430239,0.205292
0.39188438021122846,0.205292
0.396053362979433,0.206574
0.4002223457476376,0.206574
0.40439132851584214,0.205292
0.4085603112840467,0.206574
0.4127292940522512,0.206574
0.4168982768204558,0.207855
0.42106725958866037,0.206574
0.4252362423568649,0.206574
0.42940522512506946,0.206574
0.43357420789327406,0.204011
0.4377431906614786,0.206574
0.44191217342968314,0.204011
0.4460811561978877,0.202729
0.4502501389660923,0.205292
0.4544191217342968,0.202729
0.45858810450250137,0.204011
0.4627570872707059,0.205292
0.4669260700389105,0.202729
0.47109505280711506,0.202729
0.4752640355753196,0.204011
0.4794330183435242,0.200167
0.48360200111172874,0.204011
0.4877709838799333,0.204011
0.4919399666481378,0.200167
0.4961089494163424,0.200167
0.500277932184547,0.201448
0.5044469149527515,0.200167
0.5086158977209561,0.201448
0.5127848804891606,0.198885
0.5169538632573651,0.202729
0.5211228460255698,0.200167
0.5252918287937743,0.198885
0.5294608115619789,0.198885
0.5336297943301834,0.200167
0.537798777098388,0.197604
0.5419677598665925,0.201448
0.5461367426347971,0.198885
0.5503057254030017,0.197604
0.5544747081712063,0.197604
0.5586436909394108,0.198885
0.5628126737076153,0.201448
0.5669816564758199,0.198885
0.5711506392440244,0.197604
0.575319622012229,0.200167
0.5794886047804335,0.200167
0.5836575875486382,0.198885
0.5878265703168427,0.200167
0.5919955530850473,0.201448
0.5961645358532518,0.197604
0.6003335186214563,0.200167
0.6045025013896609,0.201448
0.6086714841578654,0.200167
0.6128404669260701,0.198885
0.6170094496942746,0.196322
0.6211784324624792,0.197604
0.6253474152306837,0.197604
0.6295163979988883,0.196322
0.6336853807670928,0.198885
0.6378543635352973,0.197604
0.6420233463035019,0.196322
0.6461923290717065,0.196322
0.6503613118399111,0.198885
0.6545302946081156,0.19376
0.6586992773763202,0.196322
0.6628682601445247,0.195041
0.6670372429127293,0.19376
0.6712062256809338,0.19376
0.6753752084491385,0.195041
